session_id,user_id,search_date,query_category,query_length_words,results_returned,zero_results,clicked_result,successful_search,time_to_first_click_seconds,clicked_rank,watch_minutes_after_search,search_error
SES0057109,USR08353,2026-05-10,Entertainment,2,20,0,0,0,,,0.0,0
SES0057110,USR08353,2026-05-05,Entertainment,4,19,0,0,0,,,0.0,0
SES0057111,USR08353,2026-05-23,Entertainment,7,23,0,1,1,7.6,1,22.26,0
SES0057112,USR08353,2026-05-14,Entertainment,2,19,0,0,0,,,0.0,0
SES0057113,USR08353,2026-05-26,How-to,2,0,1,0,0,,,0.0,0
SES0057114,USR08353,2026-05-06,Shopping,4,14,0,1,1,8.7,7,13.2,0
SES0057115,USR08353,2026-05-14,Entertainment,3,23,0,0,0,,,0.0,0
SES0057116,USR08354,2026-05-08,Entertainment,1,20,0,0,0,,,0.0,0
SES0057117,USR08354,2026-05-13,Entertainment,4,22,0,1,1,4.2,4,6.17,0
SES0057118,USR08354,2026-05-13,Music,2,28,0,0,0,,,0.0,0
SES0057119,USR08354,2026-05-22,How-to,4,11,0,0,0,,,0.0,0
SES0057120,USR08354,2026-05-18,Entertainment,1,0,1,0,0,,,0.0,0
SES0057121,USR08354,2026-05-12,How-to,1,20,0,1,1,11.0,5,5.57,0
SES0057122,USR08354,2026-05-06,Music,3,23,0,1,0,8.4,3,0.83,0
SES0057123,USR08354,2026-05-07,Music,4,14,0,1,0,10.3,4,1.4,0
SES0057124,USR08354,2026-05-06,News,5,13,0,1,0,13.0,2,0.98,0
SES0057125,USR08354,2026-05-19,Music,4,19,0,1,1,5.2,2,5.05,0
SES0057126,USR08354,2026-05-21,Entertainment,2,16,0,1,1,4.1,7,2.56,0
SES0057127,USR08355,2026-05-19,News,2,21,0,1,1,12.9,2,10.51,0
SES0057128,USR08355,2026-05-28,Entertainment,3,19,0,0,0,,,0.0,0
SES0057129,USR08355,2026-05-28,Music,2,20,0,0,0,,,0.0,0
SES0057130,USR08355,2026-05-07,How-to,4,18,0,1,0,7.9,3,0.74,0
SES0057131,USR08355,2026-05-20,News,2,26,0,0,0,,,0.0,0
SES0057132,USR08356,2026-05-07,Shopping,3,22,0,1,0,10.7,1,1.23,0
SES0057133,USR08356,2026-05-15,News,4,16,0,0,0,,,0.0,0
SES0057134,USR08356,2026-05-24,How-to,6,21,0,1,1,22.2,3,7.15,0
SES0057135,USR08356,2026-05-18,Entertainment,3,25,0,1,1,5.9,3,27.42,0
SES0057136,USR08356,2026-05-11,How-to,5,22,0,1,1,23.6,5,9.37,0
SES0057137,USR08356,2026-05-06,How-to,3,20,0,1,1,26.2,3,16.02,0
SES0057138,USR08356,2026-05-17,News,3,18,0,1,1,27.3,2,2.5,0
SES0057139,USR08356,2026-05-26,Music,5,21,0,0,0,,,0.0,0
SES0057140,USR08357,2026-05-04,How-to,2,17,0,0,0,,,0.0,0
SES0057141,USR08357,2026-05-17,How-to,8,13,0,0,0,,,0.0,0
SES0057142,USR08357,2026-05-15,How-to,5,18,0,1,1,20.0,3,18.98,0
SES0057143,USR08357,2026-05-14,News,1,0,1,0,0,,,0.0,0
SES0057144,USR08357,2026-05-27,Shopping,3,17,0,1,1,13.7,12,2.25,0
SES0057145,USR08357,2026-05-11,Entertainment,3,21,0,1,1,6.8,2,2.53,0
SES0057146,USR08357,2026-05-25,Shopping,4,27,0,0,0,,,0.0,0
SES0057147,USR08357,2026-05-28,Entertainment,8,16,0,1,1,19.4,1,9.58,0
SES0057148,USR08357,2026-05-10,How-to,5,17,0,1,1,12.7,1,23.17,0
SES0057149,USR08358,2026-05-05,Entertainment,3,15,0,1,0,5.7,1,1.96,0
SES0057150,USR08358,2026-05-14,Shopping,1,25,0,0,0,,,0.0,0
SES0057151,USR08358,2026-05-24,Shopping,4,25,0,1,1,5.2,5,2.49,0
SES0057152,USR08358,2026-05-26,How-to,3,26,0,0,0,,,0.0,0
SES0057153,USR08358,2026-05-05,How-to,4,0,1,0,0,,,0.0,0
SES0057154,USR08358,2026-05-09,How-to,6,17,0,0,0,,,0.0,0
SES0057155,USR08358,2026-05-15,Entertainment,4,23,0,0,0,,,0.0,0
SES0057156,USR08358,2026-05-10,How-to,4,19,0,1,1,9.1,1,7.61,0
SES0057157,USR08358,2026-05-12,How-to,2,15,0,0,0,,,0.0,0
SES0057158,USR08359,2026-05-17,How-to,3,16,0,0,0,,,0.0,0
SES0057159,USR08359,2026-05-18,Shopping,7,20,0,0,0,,,0.0,0
SES0057160,USR08359,2026-05-22,Entertainment,5,23,0,1,1,25.1,4,7.62,0
SES0057161,USR08359,2026-05-12,Shopping,2,0,0,0,0,,,0.0,1
SES0057162,USR08359,2026-05-12,How-to,6,14,0,1,1,22.9,2,4.15,0
SES0057163,USR08359,2026-05-08,Entertainment,3,25,0,1,0,6.6,3,0.78,0
SES0057164,USR08359,2026-05-24,Entertainment,5,0,1,0,0,,,0.0,0
SES0057165,USR08359,2026-05-11,Shopping,4,26,0,1,1,7.8,1,3.2,0
SES0057166,USR08359,2026-05-05,How-to,7,0,1,0,0,,,0.0,0
SES0057167,USR08359,2026-05-22,Entertainment,5,15,0,0,0,,,0.0,0
SES0057168,USR08359,2026-05-28,Entertainment,4,20,0,1,1,43.0,5,32.3,0
SES0057169,USR08360,2026-05-05,Music,2,22,0,0,0,,,0.0,0
SES0057170,USR08360,2026-05-23,Entertainment,4,18,0,0,0,,,0.0,0
SES0057171,USR08360,2026-05-26,News,4,21,0,1,1,10.3,2,3.83,0
SES0057172,USR08360,2026-05-05,Entertainment,3,11,0,1,1,3.5,3,2.67,0
SES0057173,USR08360,2026-05-18,Shopping,5,13,0,1,1,6.3,6,3.17,0
SES0057174,USR08360,2026-05-09,Entertainment,1,26,0,0,0,,,0.0,0
SES0057175,USR08361,2026-05-15,Shopping,6,16,0,0,0,,,0.0,0
SES0057176,USR08361,2026-05-16,Entertainment,7,18,0,0,0,,,0.0,0
SES0057177,USR08361,2026-05-21,Entertainment,6,29,0,1,1,12.0,3,5.16,0
SES0057178,USR08361,2026-05-01,Entertainment,2,21,0,1,1,3.7,2,14.89,0
SES0057179,USR08361,2026-05-10,How-to,9,18,0,1,1,8.7,1,10.51,0
SES0057180,USR08361,2026-05-13,How-to,5,0,1,0,0,,,0.0,0
SES0057181,USR08361,2026-05-13,Music,4,15,0,1,1,13.3,1,2.88,0
SES0057182,USR08361,2026-05-26,Entertainment,1,22,0,1,1,14.6,6,11.33,0
SES0057183,USR08361,2026-05-21,News,4,15,0,1,1,4.8,1,4.43,0
SES0057184,USR08361,2026-05-14,Shopping,3,12,0,0,0,,,0.0,0
SES0057185,USR08362,2026-05-10,News,2,18,0,1,1,9.1,1,3.97,0
SES0057186,USR08362,2026-05-27,How-to,6,17,0,1,0,12.3,2,1.62,0
SES0057187,USR08362,2026-05-13,Music,2,23,0,1,1,14.1,2,12.12,0
SES0057188,USR08362,2026-05-04,Music,4,30,0,1,1,14.3,3,7.57,0
SES0057189,USR08362,2026-05-09,News,2,13,0,1,0,7.7,5,0.29,0
SES0057190,USR08362,2026-05-25,Shopping,4,20,0,0,0,,,0.0,0
SES0057191,USR08363,2026-05-03,How-to,5,26,0,1,0,5.1,1,0.23,0
SES0057192,USR08363,2026-05-12,Entertainment,4,24,0,0,0,,,0.0,0
SES0057193,USR08363,2026-05-22,Entertainment,8,20,0,1,0,12.3,5,0.63,0
SES0057194,USR08364,2026-05-11,Entertainment,5,19,0,1,1,8.4,1,4.98,0
SES0057195,USR08364,2026-05-16,News,5,23,0,1,0,9.7,1,1.68,0
SES0057196,USR08364,2026-05-10,Entertainment,4,16,0,1,1,16.7,1,2.83,0
SES0057197,USR08364,2026-05-28,Entertainment,5,13,0,1,1,14.6,3,7.81,0
SES0057198,USR08364,2026-05-04,News,3,20,0,1,0,17.1,1,1.88,0
SES0057199,USR08364,2026-05-04,How-to,9,17,0,1,1,6.9,1,2.64,0
SES0057200,USR08364,2026-05-03,Music,3,19,0,1,1,10.3,3,9.63,0
SES0057201,USR08365,2026-05-21,Entertainment,2,20,0,0,0,,,0.0,0
SES0057202,USR08365,2026-05-06,News,5,19,0,1,1,14.5,1,8.47,0
SES0057203,USR08365,2026-05-20,Music,4,20,0,0,0,,,0.0,0
SES0057204,USR08365,2026-05-04,Music,3,17,0,1,1,14.2,1,16.23,0
SES0057205,USR08365,2026-05-09,How-to,5,0,1,0,0,,,0.0,0
SES0057206,USR08366,2026-05-20,Music,2,17,0,0,0,,,0.0,0
SES0057207,USR08366,2026-05-18,News,4,16,0,1,0,9.8,1,1.39,0
SES0057208,USR08366,2026-05-10,Shopping,5,18,0,1,1,6.5,3,3.45,0
SES0057209,USR08366,2026-05-02,How-to,10,0,1,0,0,,,0.0,0
SES0057210,USR08366,2026-05-03,News,4,18,0,0,0,,,0.0,0
SES0057211,USR08367,2026-05-01,Entertainment,3,0,1,0,0,,,0.0,0
SES0057212,USR08367,2026-05-20,Shopping,5,23,0,1,1,4.3,5,7.95,0
SES0057213,USR08367,2026-05-26,How-to,3,17,0,0,0,,,0.0,0
SES0057214,USR08367,2026-05-12,News,5,0,1,0,0,,,0.0,0
SES0057215,USR08367,2026-05-23,How-to,3,26,0,1,1,6.1,1,3.81,0
SES0057216,USR08367,2026-05-01,News,3,24,0,0,0,,,0.0,0
SES0057217,USR08367,2026-05-13,News,7,20,0,1,1,10.4,1,2.32,0
SES0057218,USR08367,2026-05-22,Entertainment,4,16,0,1,0,6.4,1,0.11,0
SES0057219,USR08367,2026-05-10,Music,2,15,0,0,0,,,0.0,0
SES0057220,USR08367,2026-05-11,Entertainment,9,23,0,1,1,23.2,1,7.28,0
SES0057221,USR08368,2026-05-25,News,3,18,0,1,1,19.2,1,6.24,0
SES0057222,USR08368,2026-05-28,Music,3,13,0,1,1,7.1,9,6.54,0
SES0057223,USR08368,2026-05-01,How-to,4,18,0,1,1,11.5,2,4.77,0
SES0057224,USR08368,2026-05-18,Shopping,4,20,0,0,0,,,0.0,0
SES0057225,USR08368,2026-05-02,How-to,5,14,0,1,1,21.5,1,12.27,0
SES0057226,USR08368,2026-05-02,News,3,29,0,1,0,6.8,2,1.68,0
SES0057227,USR08368,2026-05-21,Entertainment,2,26,0,1,1,5.7,1,2.07,0
SES0057228,USR08368,2026-05-12,Music,6,0,0,0,0,,,0.0,1
SES0057229,USR08369,2026-05-18,Entertainment,4,20,0,0,0,,,0.0,0
SES0057230,USR08370,2026-05-11,Entertainment,4,0,1,0,0,,,0.0,0
SES0057231,USR08370,2026-05-17,News,5,19,0,0,0,,,0.0,0
SES0057232,USR08370,2026-05-13,Entertainment,4,17,0,0,0,,,0.0,0
SES0057233,USR08370,2026-05-05,Entertainment,2,0,1,0,0,,,0.0,0
SES0057234,USR08371,2026-05-02,Music,5,16,0,0,0,,,0.0,0
SES0057235,USR08371,2026-05-07,Music,7,26,0,1,1,21.8,1,14.39,0
SES0057236,USR08371,2026-05-10,How-to,6,20,0,0,0,,,0.0,0
SES0057237,USR08371,2026-05-27,Entertainment,3,17,0,1,0,12.8,2,1.81,0
SES0057238,USR08371,2026-05-03,Music,3,19,0,1,1,5.6,1,7.85,0
SES0057239,USR08371,2026-05-04,News,9,16,0,1,1,11.5,4,3.33,0
SES0057240,USR08371,2026-05-03,News,4,15,0,0,0,,,0.0,0
SES0057241,USR08371,2026-05-24,Entertainment,4,25,0,1,1,11.0,1,3.18,0
SES0057242,USR08372,2026-05-16,How-to,9,18,0,1,1,8.7,4,17.03,0
SES0057243,USR08372,2026-05-26,Shopping,3,15,0,1,1,9.6,1,2.63,0
SES0057244,USR08372,2026-05-23,Music,2,14,0,1,1,8.2,4,6.24,0
SES0057245,USR08372,2026-05-27,Music,4,16,0,1,1,12.3,3,7.98,0
SES0057246,USR08372,2026-05-22,How-to,3,17,0,0,0,,,0.0,0
SES0057247,USR08372,2026-05-13,News,5,24,0,1,1,8.2,2,4.81,0
SES0057248,USR08372,2026-05-06,How-to,7,17,0,1,1,11.3,3,2.93,0
SES0057249,USR08372,2026-05-21,News,1,17,0,0,0,,,0.0,0
SES0057250,USR08373,2026-05-18,How-to,8,14,0,1,1,7.6,1,7.93,0
SES0057251,USR08373,2026-05-16,How-to,1,26,0,0,0,,,0.0,0
SES0057252,USR08373,2026-05-07,Entertainment,4,24,0,1,1,6.9,4,7.4,0
SES0057253,USR08373,2026-05-14,Entertainment,7,17,0,1,1,15.1,3,2.05,0
SES0057254,USR08374,2026-05-03,News,4,29,0,0,0,,,0.0,0
SES0057255,USR08374,2026-05-20,Entertainment,6,16,0,0,0,,,0.0,0
SES0057256,USR08374,2026-05-26,How-to,4,23,0,1,1,7.9,1,7.39,0
SES0057257,USR08374,2026-05-15,Entertainment,4,25,0,1,1,15.3,1,7.64,0
SES0057258,USR08374,2026-05-13,News,7,19,0,0,0,,,0.0,0
SES0057259,USR08375,2026-05-11,Music,7,16,0,1,1,24.3,2,2.63,0
SES0057260,USR08375,2026-05-02,Entertainment,3,15,0,1,1,18.1,7,5.15,0
SES0057261,USR08375,2026-05-21,Entertainment,2,21,0,1,1,17.3,1,8.14,0
SES0057262,USR08375,2026-05-17,How-to,1,0,1,0,0,,,0.0,0
SES0057263,USR08375,2026-05-20,Music,6,15,0,1,1,13.8,10,8.23,0
SES0057264,USR08375,2026-05-28,How-to,3,20,0,1,0,14.9,1,1.02,0
SES0057265,USR08376,2026-05-14,How-to,6,15,0,1,1,11.3,2,6.38,0
SES0057266,USR08376,2026-05-02,News,4,0,1,0,0,,,0.0,0
SES0057267,USR08376,2026-05-16,Entertainment,2,17,0,0,0,,,0.0,0
SES0057268,USR08376,2026-05-09,Music,1,17,0,0,0,,,0.0,0
SES0057269,USR08376,2026-05-26,Shopping,3,15,0,0,0,,,0.0,0
SES0057270,USR08376,2026-05-08,Entertainment,11,15,0,1,1,8.8,2,5.67,0
SES0057271,USR08376,2026-05-11,Music,4,18,0,1,1,7.1,3,5.97,0
SES0057272,USR08377,2026-05-05,How-to,5,19,0,0,0,,,0.0,0
SES0057273,USR08377,2026-05-17,Entertainment,8,19,0,1,1,3.1,4,21.56,0
SES0057274,USR08377,2026-05-09,How-to,4,20,0,1,1,10.8,1,8.24,0
SES0057275,USR08377,2026-05-13,News,4,20,0,1,1,11.6,1,5.42,0
SES0057276,USR08377,2026-05-13,Entertainment,3,16,0,0,0,,,0.0,0
SES0057277,USR08377,2026-05-25,Entertainment,4,15,0,1,1,15.3,3,3.65,0
SES0057278,USR08377,2026-05-19,Music,8,0,1,0,0,,,0.0,0
SES0057279,USR08377,2026-05-21,Shopping,6,18,0,1,1,13.3,1,4.66,0
SES0057280,USR08378,2026-05-27,Entertainment,6,18,0,1,1,6.9,5,6.54,0
SES0057281,USR08378,2026-05-08,Entertainment,2,19,0,0,0,,,0.0,0
SES0057282,USR08378,2026-05-25,Entertainment,7,14,0,0,0,,,0.0,0
SES0057283,USR08378,2026-05-01,News,7,28,0,1,1,3.9,2,5.81,0
SES0057284,USR08378,2026-05-23,How-to,3,14,0,1,1,6.5,3,2.08,0
SES0057285,USR08378,2026-05-11,Entertainment,4,19,0,0,0,,,0.0,0
SES0057286,USR08378,2026-05-07,Music,6,18,0,1,1,13.0,2,5.59,0
SES0057287,USR08378,2026-05-25,Music,3,21,0,0,0,,,0.0,0
SES0057288,USR08379,2026-05-02,Entertainment,3,15,0,1,1,11.6,3,12.02,0
SES0057289,USR08380,2026-05-04,Entertainment,6,18,0,1,1,6.0,6,9.65,0
SES0057290,USR08380,2026-05-22,Shopping,7,19,0,1,0,7.3,1,0.65,0
SES0057291,USR08380,2026-05-25,Entertainment,2,21,0,1,0,14.1,2,1.82,0
SES0057292,USR08380,2026-05-13,Shopping,5,23,0,1,1,15.8,2,3.75,0
SES0057293,USR08380,2026-05-19,Shopping,6,18,0,1,0,15.3,1,0.47,0
SES0057294,USR08380,2026-05-10,Entertainment,4,25,0,1,0,12.5,3,0.3,0
SES0057295,USR08380,2026-05-20,Shopping,2,20,0,0,0,,,0.0,0
SES0057296,USR08381,2026-05-01,Music,7,16,0,1,1,5.7,1,6.62,0
SES0057297,USR08381,2026-05-10,News,4,16,0,0,0,,,0.0,0
SES0057298,USR08381,2026-05-16,How-to,4,18,0,0,0,,,0.0,0
SES0057299,USR08381,2026-05-10,Entertainment,4,16,0,0,0,,,0.0,0
SES0057300,USR08381,2026-05-18,How-to,5,17,0,1,1,9.3,2,3.99,0
SES0057301,USR08381,2026-05-13,News,4,16,0,1,1,16.4,1,3.6,0
SES0057302,USR08381,2026-05-16,How-to,4,14,0,0,0,,,0.0,0
SES0057303,USR08382,2026-05-06,How-to,4,16,0,1,1,7.1,1,10.74,0
SES0057304,USR08382,2026-05-25,How-to,1,0,1,0,0,,,0.0,0
SES0057305,USR08382,2026-05-17,How-to,6,18,0,1,1,15.6,1,6.11,0
SES0057306,USR08382,2026-05-27,Shopping,5,14,0,0,0,,,0.0,0
SES0057307,USR08382,2026-05-26,Entertainment,6,21,0,1,1,23.9,2,15.73,0
SES0057308,USR08382,2026-05-11,How-to,3,12,0,0,0,,,0.0,0
SES0057309,USR08383,2026-05-24,Entertainment,1,14,0,0,0,,,0.0,0
SES0057310,USR08383,2026-05-23,News,3,14,0,1,1,22.8,2,6.17,0
SES0057311,USR08383,2026-05-19,News,8,12,0,0,0,,,0.0,0
SES0057312,USR08383,2026-05-28,Entertainment,4,0,1,0,0,,,0.0,0
SES0057313,USR08383,2026-05-05,Entertainment,3,25,0,0,0,,,0.0,0
SES0057314,USR08383,2026-05-07,Entertainment,7,21,0,1,1,28.7,2,8.83,0
SES0057315,USR08383,2026-05-02,How-to,3,19,0,1,1,13.4,1,7.43,0
SES0057316,USR08383,2026-05-03,News,6,23,0,0,0,,,0.0,0
SES0057317,USR08383,2026-05-21,Entertainment,4,19,0,1,1,7.1,1,5.94,0
SES0057318,USR08383,2026-05-11,News,5,19,0,1,0,22.0,7,0.6,0
SES0057319,USR08383,2026-05-02,How-to,2,21,0,0,0,,,0.0,0
SES0057320,USR08384,2026-05-07,Entertainment,4,17,0,1,1,9.1,5,9.93,0
SES0057321,USR08384,2026-05-02,Music,2,0,1,0,0,,,0.0,0
SES0057322,USR08384,2026-05-04,Music,7,17,0,0,0,,,0.0,0
SES0057323,USR08384,2026-05-19,Entertainment,2,12,0,1,1,9.0,3,6.8,0
SES0057324,USR08385,2026-05-18,Music,6,27,0,1,1,9.4,4,3.43,0
SES0057325,USR08385,2026-05-27,Music,1,22,0,0,0,,,0.0,0
SES0057326,USR08385,2026-05-20,How-to,1,24,0,0,0,,,0.0,0
SES0057327,USR08385,2026-05-20,How-to,3,17,0,1,1,15.9,3,8.41,0
SES0057328,USR08385,2026-05-09,Entertainment,5,13,0,1,1,6.4,3,13.26,0
SES0057329,USR08385,2026-05-12,News,4,22,0,1,0,4.4,1,1.63,0
SES0057330,USR08385,2026-05-23,Entertainment,7,28,0,1,1,7.2,3,4.22,0
SES0057331,USR08386,2026-05-20,News,4,18,0,1,1,4.7,2,6.97,0
SES0057332,USR08386,2026-05-01,How-to,6,13,0,0,0,,,0.0,0
SES0057333,USR08386,2026-05-07,News,5,13,0,1,0,7.5,1,0.97,0
SES0057334,USR08386,2026-05-23,Music,7,25,0,1,1,7.1,1,4.33,0
SES0057335,USR08386,2026-05-06,Entertainment,2,15,0,0,0,,,0.0,0
SES0057336,USR08386,2026-05-09,Entertainment,8,22,0,1,1,5.0,9,9.33,0
SES0057337,USR08386,2026-05-15,Entertainment,6,21,0,0,0,,,0.0,0
SES0057338,USR08387,2026-05-03,News,6,16,0,0,0,,,0.0,0
SES0057339,USR08387,2026-05-13,Music,3,18,0,1,1,6.4,1,4.52,0
SES0057340,USR08387,2026-05-19,Entertainment,4,14,0,1,0,6.5,1,0.91,0
SES0057341,USR08387,2026-05-26,Music,6,17,0,0,0,,,0.0,0
SES0057342,USR08387,2026-05-26,Shopping,2,21,0,0,0,,,0.0,0
SES0057343,USR08387,2026-05-05,How-to,5,18,0,1,1,6.6,2,3.65,0
SES0057344,USR08387,2026-05-05,Entertainment,4,25,0,1,1,14.5,1,8.25,0
SES0057345,USR08387,2026-05-19,News,6,0,1,0,0,,,0.0,0
SES0057346,USR08388,2026-05-21,Entertainment,2,13,0,0,0,,,0.0,0
SES0057347,USR08388,2026-05-20,How-to,6,20,0,1,1,4.8,1,15.48,0
SES0057348,USR08388,2026-05-09,News,4,19,0,0,0,,,0.0,0
SES0057349,USR08388,2026-05-06,News,6,18,0,0,0,,,0.0,0
SES0057350,USR08388,2026-05-11,How-to,6,20,0,1,1,3.9,1,6.26,0
SES0057351,USR08388,2026-05-19,Music,5,21,0,0,0,,,0.0,0
SES0057352,USR08388,2026-05-25,How-to,1,15,0,1,1,5.9,5,4.01,0
SES0057353,USR08388,2026-05-02,How-to,4,23,0,1,0,4.2,2,0.8,0
SES0057354,USR08388,2026-05-24,How-to,5,18,0,1,1,9.1,7,27.3,0
SES0057355,USR08388,2026-05-06,News,4,17,0,1,0,12.3,2,0.9,0
SES0057356,USR08389,2026-05-28,How-to,4,32,0,1,1,6.8,3,2.18,0
SES0057357,USR08389,2026-05-21,Music,3,27,0,1,0,16.0,2,1.51,0
SES0057358,USR08389,2026-05-15,News,1,22,0,1,1,6.6,2,9.24,0
SES0057359,USR08389,2026-05-27,News,3,23,0,0,0,,,0.0,0
SES0057360,USR08389,2026-05-11,Music,4,29,0,0,0,,,0.0,0
SES0057361,USR08389,2026-05-07,News,1,0,0,0,0,,,0.0,1
SES0057362,USR08389,2026-05-06,Music,5,17,0,0,0,,,0.0,0
SES0057363,USR08389,2026-05-18,Music,5,19,0,1,1,12.2,2,3.43,0
SES0057364,USR08389,2026-05-13,Music,6,19,0,1,1,9.9,1,11.83,0
SES0057365,USR08389,2026-05-22,Music,4,22,0,1,1,26.3,13,10.15,0
SES0057366,USR08390,2026-05-15,Music,4,18,0,1,1,8.8,3,3.82,0
SES0057367,USR08390,2026-05-13,Entertainment,3,23,0,0,0,,,0.0,0
SES0057368,USR08390,2026-05-16,Entertainment,2,20,0,0,0,,,0.0,0
SES0057369,USR08390,2026-05-24,Music,2,17,0,1,1,19.2,6,9.1,0
SES0057370,USR08390,2026-05-11,How-to,2,18,0,1,1,5.5,2,4.82,0
SES0057371,USR08391,2026-05-20,How-to,7,19,0,0,0,,,0.0,0
SES0057372,USR08391,2026-05-11,Entertainment,4,19,0,0,0,,,0.0,0
SES0057373,USR08391,2026-05-05,News,2,20,0,0,0,,,0.0,0
SES0057374,USR08391,2026-05-12,How-to,3,0,1,0,0,,,0.0,0
SES0057375,USR08391,2026-05-12,Entertainment,5,13,0,1,1,9.8,1,2.27,0
SES0057376,USR08391,2026-05-26,Shopping,5,0,1,0,0,,,0.0,0
SES0057377,USR08391,2026-05-20,How-to,5,22,0,1,1,8.8,2,10.44,0
SES0057378,USR08392,2026-05-12,Entertainment,10,20,0,0,0,,,0.0,0
SES0057379,USR08392,2026-05-01,Shopping,2,16,0,0,0,,,0.0,0
SES0057380,USR08392,2026-05-28,How-to,3,20,0,1,1,10.3,1,2.35,0
SES0057381,USR08392,2026-05-17,Shopping,1,20,0,1,1,13.2,9,8.47,0
SES0057382,USR08393,2026-05-19,Shopping,3,0,1,0,0,,,0.0,0
SES0057383,USR08393,2026-05-14,How-to,6,20,0,1,1,6.4,2,6.24,0
SES0057384,USR08393,2026-05-13,How-to,3,17,0,1,1,9.6,1,5.38,0
SES0057385,USR08393,2026-05-01,News,2,21,0,1,1,4.3,3,7.5,0
SES0057386,USR08393,2026-05-27,Music,3,15,0,1,1,14.9,2,6.54,0
SES0057387,USR08393,2026-05-13,Shopping,5,29,0,1,1,8.3,1,9.23,0
SES0057388,USR08394,2026-05-16,How-to,7,22,0,1,1,14.4,1,2.06,0
SES0057389,USR08394,2026-05-20,How-to,5,17,0,0,0,,,0.0,0
SES0057390,USR08394,2026-05-02,Shopping,2,17,0,0,0,,,0.0,0
SES0057391,USR08394,2026-05-21,Shopping,5,20,0,1,0,17.1,4,0.94,0
SES0057392,USR08394,2026-05-09,News,4,23,0,1,1,6.3,2,14.15,0
SES0057393,USR08394,2026-05-05,Shopping,1,18,0,1,1,19.0,1,3.89,0
SES0057394,USR08394,2026-05-07,Shopping,1,17,0,0,0,,,0.0,0
SES0057395,USR08395,2026-05-07,Entertainment,5,16,0,1,1,4.6,9,6.7,0
SES0057396,USR08395,2026-05-22,How-to,3,21,0,1,1,6.0,2,3.65,0
SES0057397,USR08395,2026-05-09,Entertainment,3,29,0,1,1,8.3,2,8.51,0
SES0057398,USR08395,2026-05-03,Entertainment,4,10,0,1,1,17.2,1,2.88,0
SES0057399,USR08395,2026-05-13,How-to,4,22,0,1,1,15.6,1,3.34,0
SES0057400,USR08395,2026-05-13,How-to,5,16,0,1,1,10.2,2,5.09,0
SES0057401,USR08395,2026-05-16,Entertainment,1,23,0,1,1,6.5,1,10.39,0
SES0057402,USR08395,2026-05-28,Entertainment,5,20,0,1,0,6.0,2,1.8,0
SES0057403,USR08395,2026-05-13,How-to,6,0,1,0,0,,,0.0,0
SES0057404,USR08395,2026-05-22,Entertainment,4,19,0,1,1,2.4,2,3.05,0
SES0057405,USR08396,2026-05-05,How-to,3,17,0,0,0,,,0.0,0
SES0057406,USR08396,2026-05-20,How-to,3,25,0,1,1,8.4,2,22.23,0
SES0057407,USR08396,2026-05-21,Entertainment,2,19,0,0,0,,,0.0,0
SES0057408,USR08396,2026-05-20,How-to,1,17,0,1,1,11.3,2,3.47,0
SES0057409,USR08396,2026-05-04,News,4,22,0,1,1,8.4,1,4.73,0
SES0057410,USR08396,2026-05-06,Entertainment,4,14,0,0,0,,,0.0,0
SES0057411,USR08396,2026-05-24,Music,3,18,0,1,1,10.0,1,8.76,0
SES0057412,USR08396,2026-05-03,Entertainment,4,0,1,0,0,,,0.0,0
SES0057413,USR08396,2026-05-23,Shopping,4,14,0,0,0,,,0.0,0
SES0057414,USR08397,2026-05-03,How-to,5,23,0,0,0,,,0.0,0
SES0057415,USR08397,2026-05-12,Entertainment,9,16,0,1,1,7.6,8,3.63,0
SES0057416,USR08397,2026-05-19,Entertainment,3,16,0,0,0,,,0.0,0
SES0057417,USR08397,2026-05-19,How-to,4,25,0,1,0,12.9,1,0.66,0
SES0057418,USR08397,2026-05-19,Entertainment,6,17,0,1,1,8.8,2,2.92,0
SES0057419,USR08397,2026-05-11,News,6,22,0,1,1,5.4,7,6.64,0
SES0057420,USR08397,2026-05-27,How-to,4,16,0,1,0,8.2,2,1.5,0
SES0057421,USR08397,2026-05-10,News,4,24,0,0,0,,,0.0,0
SES0057422,USR08398,2026-05-24,Music,3,15,0,1,0,28.1,2,1.75,0
SES0057423,USR08398,2026-05-08,Music,7,23,0,1,1,14.8,12,12.46,0
SES0057424,USR08398,2026-05-19,Music,1,10,0,1,1,11.0,2,12.87,0
SES0057425,USR08398,2026-05-23,How-to,2,19,0,1,1,5.1,1,13.3,0
SES0057426,USR08398,2026-05-26,How-to,4,11,0,1,1,7.6,3,16.95,0
SES0057427,USR08398,2026-05-24,Shopping,7,15,0,1,1,13.8,1,5.05,0
SES0057428,USR08398,2026-05-05,Entertainment,4,21,0,1,1,11.7,5,5.43,0
SES0057429,USR08399,2026-05-25,How-to,5,12,0,1,0,7.6,1,0.99,0
SES0057430,USR08399,2026-05-24,Entertainment,6,10,0,1,1,6.8,3,11.99,0
SES0057431,USR08399,2026-05-19,Music,1,26,0,1,1,12.6,3,5.65,0
SES0057432,USR08399,2026-05-15,Shopping,8,31,0,1,1,17.6,1,2.93,0
SES0057433,USR08399,2026-05-24,Entertainment,4,21,0,0,0,,,0.0,0
SES0057434,USR08399,2026-05-12,How-to,3,26,0,1,1,16.1,1,14.16,0
