user_id,variant,assigned_at,platform,region,user_tenure
USR10924,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10925,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR10926,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR10927,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10928,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR10929,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR10930,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10931,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR10932,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR10933,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR10934,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10935,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10936,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR10937,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR10938,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10939,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10940,control,2026-05-01T00:00:00Z,Desktop,Other,New
USR10941,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR10942,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR10943,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR10944,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR10945,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10946,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR10947,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR10948,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR10949,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR10950,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10951,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR10952,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR10953,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10954,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10955,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10956,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10957,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10958,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR10959,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR10960,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR10961,improved_results,2026-05-01T00:00:00Z,TV,Other,New
USR10962,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR10963,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR10964,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR10965,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR10966,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR10967,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10968,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR10969,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10970,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10971,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10972,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR10973,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10974,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR10975,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR10976,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10977,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10978,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR10979,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10980,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR10981,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10982,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR10983,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR10984,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR10985,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR10986,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR10987,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10988,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR10989,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR10990,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,New
USR10991,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR10992,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10993,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR10994,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR10995,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR10996,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR10997,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR10998,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR10999,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11000,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11001,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11002,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11003,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11004,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11005,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11006,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11007,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11008,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11009,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11010,improved_results,2026-05-01T00:00:00Z,TV,Other,New
USR11011,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11012,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11013,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11014,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11015,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11016,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11017,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11018,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11019,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11020,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR11021,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11022,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11023,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11024,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11025,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11026,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11027,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11028,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11029,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11030,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11031,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11032,control,2026-05-01T00:00:00Z,Desktop,Other,New
USR11033,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11034,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11035,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11036,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR11037,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR11038,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11039,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11040,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR11041,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11042,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11043,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11044,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11045,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11046,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11047,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11048,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR11049,control,2026-05-01T00:00:00Z,TV,United States,New
USR11050,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11051,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11052,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11053,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11054,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11055,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11056,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11057,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11058,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR11059,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11060,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11061,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11062,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11063,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11064,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR11065,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11066,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11067,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11068,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR11069,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11070,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11071,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11072,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11073,control,2026-05-01T00:00:00Z,TV,United States,New
USR11074,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11075,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11076,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11077,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR11078,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11079,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11080,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11081,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11082,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR11083,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11084,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11085,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR11086,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11087,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR11088,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11089,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11090,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11091,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11092,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR11093,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11094,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11095,improved_results,2026-05-01T00:00:00Z,Desktop,Other,New
USR11096,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11097,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11098,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR11099,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11100,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11101,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11102,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11103,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11104,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR11105,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11106,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11107,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11108,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11109,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11110,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11111,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11112,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11113,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11114,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11115,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11116,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11117,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11118,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11119,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR11120,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11121,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11122,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,New
USR11123,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11124,improved_results,2026-05-01T00:00:00Z,TV,Canada,Existing
USR11125,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11126,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11127,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11128,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11129,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11130,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11131,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11132,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR11133,improved_results,2026-05-01T00:00:00Z,TV,Canada,New
USR11134,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11135,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11136,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11137,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11138,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11139,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11140,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR11141,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR11142,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11143,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11144,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11145,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11146,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11147,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11148,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR11149,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11150,improved_results,2026-05-01T00:00:00Z,Desktop,Other,New
USR11151,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11152,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11153,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR11154,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11155,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11156,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11157,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11158,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11159,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11160,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11161,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11162,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11163,control,2026-05-01T00:00:00Z,TV,Canada,Existing
USR11164,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11165,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11166,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11167,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR11168,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11169,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11170,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11171,control,2026-05-01T00:00:00Z,TV,United States,New
USR11172,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11173,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11174,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11175,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11176,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR11177,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11178,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11179,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11180,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR11181,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR11182,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11183,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11184,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11185,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11186,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11187,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11188,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11189,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11190,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11191,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11192,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11193,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,New
USR11194,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR11195,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11196,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11197,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11198,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11199,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11200,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11201,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11202,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11203,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11204,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11205,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11206,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11207,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11208,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11209,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11210,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11211,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11212,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11213,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11214,improved_results,2026-05-01T00:00:00Z,Desktop,Other,New
USR11215,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11216,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11217,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR11218,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11219,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR11220,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11221,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11222,control,2026-05-01T00:00:00Z,TV,United States,New
USR11223,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR11224,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11225,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11226,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11227,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11228,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11229,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11230,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11231,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR11232,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR11233,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11234,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11235,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11236,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11237,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11238,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11239,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11240,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11241,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11242,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11243,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11244,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11245,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11246,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11247,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11248,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR11249,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11250,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11251,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11252,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11253,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11254,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11255,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11256,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR11257,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11258,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11259,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11260,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11261,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11262,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11263,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11264,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11265,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR11266,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11267,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11268,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11269,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11270,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11271,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11272,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR11273,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11274,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11275,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11276,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11277,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11278,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11279,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11280,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR11281,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11282,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11283,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11284,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11285,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11286,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR11287,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR11288,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11289,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11290,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR11291,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR11292,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,New
USR11293,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11294,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,New
USR11295,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR11296,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR11297,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR11298,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11299,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11300,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR11301,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR11302,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11303,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11304,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11305,improved_results,2026-05-01T00:00:00Z,Desktop,Other,New
USR11306,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR11307,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11308,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11309,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11310,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR11311,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR11312,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11313,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR11314,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11315,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR11316,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
